,Sentences,Words,Complex_word_count,Syllable_count,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PART,PRON,PROPN,PUNCT,SCONJ,SYM,VERB,X
1561,6,206,23,316,17,30,11,10,5,22,0,48,0,5,27,8,31,3,0,20,0
1562,9,196,16,296,5,22,5,20,5,28,0,41,4,8,18,9,11,5,0,26,0
1563,7,192,16,277,15,32,12,6,17,27,2,34,0,1,23,0,28,1,0,22,0
1564,6,177,13,241,11,23,16,9,10,24,0,29,0,0,19,3,21,11,0,22,0
1565,2,147,18,232,17,19,7,8,7,14,0,29,1,2,18,5,21,3,0,17,0
1566,9,163,17,246,18,19,5,3,10,27,0,48,0,4,11,3,31,0,0,15,0
1567,8,164,19,254,14,19,17,10,3,11,0,24,5,3,24,0,21,9,1,24,0
1568,6,195,27,313,19,26,15,9,8,20,1,38,1,4,22,6,25,6,0,20,0
1569,5,166,22,250,11,27,6,11,9,26,0,31,1,3,18,1,23,5,0,17,0
1570,10,191,16,282,10,24,7,9,10,34,0,47,4,1,19,0,23,2,0,24,0
1571,6,165,18,244,10,23,11,14,4,16,0,33,0,4,26,1,17,6,0,17,0
1572,8,191,15,267,14,20,13,17,8,17,0,28,2,6,27,1,18,9,0,29,0
1573,8,197,9,272,22,32,16,3,9,28,0,44,4,3,9,0,25,3,0,24,0
1574,8,168,18,258,23,24,4,14,6,26,0,27,0,4,7,16,15,3,0,14,0
1575,10,198,0,244,15,23,16,5,19,23,0,24,0,3,26,3,23,5,0,36,0
1576,12,195,11,277,8,19,8,15,6,11,1,26,2,5,44,17,55,5,0,28,0
1577,7,199,22,292,14,30,13,7,14,27,1,43,0,3,19,4,26,3,0,21,0
1578,5,154,29,261,8,21,12,12,2,16,0,22,1,2,20,9,19,8,0,18,3
1579,7,143,17,228,15,10,4,9,6,13,0,22,9,1,6,30,30,4,0,14,0
1580,11,187,18,277,9,22,10,10,5,17,0,31,3,6,22,20,35,7,0,25,0
1581,8,194,28,304,20,25,11,15,5,21,0,35,0,6,19,13,20,4,0,20,0
1582,13,173,16,260,6,23,5,9,9,18,1,35,4,6,11,18,37,3,0,25,0
1583,11,191,7,241,11,17,7,14,7,25,3,28,2,6,24,8,30,10,0,29,0
1584,8,195,12,258,10,20,13,10,9,24,2,32,2,4,32,0,27,9,0,28,0
1585,11,200,1,240,7,24,9,13,14,23,1,33,1,7,24,12,23,7,0,25,0
1586,9,194,11,269,11,27,10,15,13,22,0,38,1,6,20,3,29,8,0,20,0
1587,12,201,5,262,18,16,16,12,11,30,0,32,0,8,22,5,30,5,0,26,0
1588,9,180,20,262,20,18,4,15,11,20,0,28,3,4,21,7,35,4,0,25,0
1589,9,203,27,308,20,24,17,18,6,23,2,34,1,8,22,1,37,4,0,23,0
1590,9,178,13,259,11,22,20,11,7,18,0,34,1,4,19,2,17,5,0,24,0
1591,7,190,3,235,15,17,11,14,7,25,0,33,0,3,29,0,37,9,0,27,0
1592,6,191,26,305,24,30,12,10,12,20,0,39,2,2,19,1,28,5,0,15,0
1593,8,181,6,232,11,21,8,12,11,23,1,35,1,2,22,2,32,6,0,26,0
1594,8,183,14,256,21,23,9,9,5,18,2,28,0,4,20,15,41,3,0,26,0
1595,8,158,10,213,11,16,3,4,8,26,0,50,1,3,10,3,32,3,0,20,0
1596,5,152,29,257,17,24,12,10,7,17,0,39,0,1,13,0,20,3,0,9,0
1597,3,192,28,315,21,33,12,8,8,28,0,47,3,2,13,1,29,2,0,14,0
1598,6,166,4,205,8,15,8,7,7,17,0,25,1,9,26,5,29,7,0,31,0
1599,11,185,15,266,6,23,9,11,13,23,0,38,3,6,11,14,26,4,0,24,0
1600,7,184,32,301,14,23,11,12,6,22,0,40,2,3,16,10,26,6,0,19,0
1601,8,178,16,252,10,15,14,14,11,14,0,28,1,7,28,6,28,4,0,26,0
1602,6,183,17,259,10,27,8,10,6,28,0,49,0,1,15,4,33,4,0,21,0
1603,11,173,14,265,5,20,12,10,8,16,0,25,1,2,28,9,41,6,0,31,0
1604,9,197,19,286,23,20,10,17,8,13,0,30,6,2,37,10,44,4,0,17,0
1605,7,187,9,256,12,18,14,12,10,29,0,26,0,6,16,6,14,8,0,30,0
1606,7,186,16,274,11,24,13,14,10,25,0,38,2,0,21,0,41,4,0,24,0
1607,8,190,22,286,24,22,10,14,10,16,0,41,2,4,20,5,27,4,0,18,0
1608,11,202,4,258,8,21,11,5,14,19,0,37,1,8,26,8,36,7,0,37,0
1609,8,182,20,273,15,22,3,14,8,28,0,49,3,5,6,0,22,4,0,25,0
1610,3,191,37,331,19,27,9,12,4,23,0,38,1,3,10,12,26,9,0,23,1
1611,7,178,30,303,12,27,3,12,10,35,0,49,1,2,1,0,19,2,0,24,0
1612,7,171,21,264,12,28,5,7,2,25,0,48,14,1,5,4,21,2,0,18,0
1613,7,190,16,271,10,21,13,14,10,31,0,41,1,2,6,4,20,9,0,28,0
1614,6,194,18,272,16,22,6,13,10,32,0,47,2,2,10,3,17,6,0,25,0
1615,8,200,46,356,15,19,11,13,12,25,0,44,0,7,10,2,28,6,0,36,0
1616,6,164,33,282,11,24,8,7,2,25,0,47,10,2,6,0,21,6,1,15,0
1617,4,191,21,295,23,28,11,11,4,17,0,40,15,3,13,1,14,6,0,19,0
1618,3,161,41,293,11,26,5,10,8,24,0,41,7,0,4,5,20,2,0,18,0
1619,5,193,40,335,14,35,9,12,9,28,0,52,2,5,7,2,22,3,0,15,0
1620,6,183,35,315,15,24,8,8,13,20,0,55,7,3,4,4,33,3,0,19,0
1621,8,201,32,331,18,32,8,11,6,23,0,52,10,2,5,12,29,4,0,18,0
1622,6,167,26,280,27,22,14,11,6,14,0,36,3,2,8,9,34,1,0,14,0
1623,5,191,25,303,19,34,11,10,9,22,0,35,2,3,22,4,30,5,0,15,0
1624,4,148,19,216,14,17,10,12,7,11,0,24,0,4,20,9,22,5,0,15,0
1625,10,162,18,247,11,13,18,21,5,10,0,20,0,5,31,1,23,6,0,21,0
1626,7,203,28,315,22,28,16,10,12,25,0,41,8,2,8,7,28,6,1,17,0
1627,9,187,11,254,12,26,21,18,8,19,0,34,17,0,7,0,25,2,2,20,1
1628,9,186,33,321,13,24,17,14,6,16,0,42,0,5,15,10,25,6,0,18,0
1629,7,180,32,288,13,26,9,11,5,26,0,26,2,3,13,21,20,5,0,20,0
1630,6,199,41,356,30,29,14,11,13,26,0,47,0,3,9,0,29,4,0,13,0
1631,7,177,30,311,15,26,11,13,7,21,0,42,2,2,10,3,13,3,0,22,0
1632,3,179,39,321,12,25,15,18,8,21,0,42,1,3,6,0,25,7,0,21,0
1633,10,180,29,296,17,23,8,15,7,19,0,38,0,1,12,10,14,6,0,24,0
1634,6,196,22,300,10,32,9,13,9,32,0,52,0,5,10,0,17,4,0,20,0
1635,7,192,22,287,19,34,12,13,5,25,0,51,5,2,1,7,17,1,2,15,0
1636,7,203,44,359,18,28,10,17,8,21,0,48,2,4,15,0,28,6,0,26,0
1637,12,185,12,254,9,30,9,14,9,24,0,59,15,0,1,1,36,1,1,12,0
1638,9,181,19,274,12,26,2,11,9,22,0,66,14,1,3,5,27,1,0,9,0
1639,5,185,27,283,10,29,8,15,4,28,0,41,4,4,10,4,20,7,0,21,0
1640,8,198,46,358,19,35,13,11,6,26,0,44,4,2,3,15,21,2,0,18,0
1641,9,189,29,290,9,30,8,12,6,27,1,35,5,3,15,13,32,6,0,18,1
1642,4,199,27,310,8,25,14,19,8,28,0,40,1,5,14,2,16,9,0,26,0
1643,5,190,24,309,10,29,8,11,7,26,0,45,20,1,5,6,24,5,0,17,0
1644,8,182,7,240,12,22,2,14,10,35,0,54,11,1,2,0,24,4,0,15,0
1645,9,180,42,310,14,23,6,13,9,26,0,40,0,4,10,4,19,7,0,24,0
1646,5,195,29,316,12,27,21,13,9,17,0,33,7,2,13,15,24,8,1,16,1
1647,9,191,42,346,12,27,0,12,10,30,0,43,1,4,5,28,19,1,0,18,0
1648,6,165,21,262,20,22,8,10,5,19,0,35,2,2,5,17,20,6,0,14,0
1649,8,162,19,248,6,16,16,8,11,20,0,44,7,1,3,2,22,5,0,23,0
1650,8,186,22,287,12,31,6,10,8,18,0,58,6,4,4,5,31,1,0,22,1
1651,4,150,18,228,15,30,2,4,5,27,0,37,1,2,5,5,16,1,0,16,0
1652,6,173,15,255,11,32,8,15,4,26,0,43,5,1,10,2,10,6,0,10,0
1653,7,160,11,223,7,22,8,6,8,15,0,39,5,3,17,2,21,7,0,21,0
1654,4,150,21,228,15,20,13,10,6,17,0,25,2,3,14,0,17,8,0,17,0
1655,7,178,23,274,14,29,8,13,9,25,0,45,2,2,8,2,24,5,0,16,0
1656,9,189,24,298,17,27,4,14,12,19,0,50,10,2,7,2,20,3,0,22,0
1657,11,197,42,348,18,24,22,11,15,23,0,46,0,3,10,0,24,5,0,20,0
1658,11,190,14,272,13,32,14,16,8,22,0,36,8,7,9,3,21,3,0,18,1
1659,3,160,21,245,10,22,13,8,6,23,0,34,3,4,13,0,19,5,0,19,0
1660,5,160,24,258,6,28,4,8,5,29,0,45,1,2,4,0,21,4,0,24,0
1661,7,198,22,296,20,18,10,14,8,22,0,76,5,1,3,0,36,6,0,15,0
1662,7,158,15,242,19,26,4,10,10,19,0,40,4,1,4,1,16,2,0,18,0
1663,8,184,27,295,12,27,11,3,7,16,0,39,2,7,33,4,25,3,0,20,0
1664,9,195,25,300,17,32,7,6,6,35,0,49,5,1,3,2,23,4,0,28,0
1665,9,184,23,281,7,26,9,17,7,9,0,50,5,3,12,1,23,11,0,25,2
1666,10,200,28,323,15,29,8,16,8,26,0,44,2,5,9,10,30,5,0,23,0
1667,6,159,26,255,17,24,11,6,5,33,0,26,1,3,6,15,17,1,0,11,0
1668,6,157,27,262,21,28,7,9,6,18,0,48,0,0,5,1,26,3,0,10,1
1669,9,200,24,293,14,30,9,7,10,29,0,53,3,8,14,0,21,2,0,21,0
1670,11,184,24,296,12,23,8,12,9,20,0,29,11,4,8,27,28,2,0,19,0
1671,5,163,17,247,18,22,7,5,8,23,0,27,3,4,10,17,14,4,0,15,0
1672,7,157,35,282,16,21,13,12,9,16,0,38,1,3,8,0,19,4,0,16,0
1673,6,147,25,263,12,20,5,10,5,18,0,41,0,1,2,0,17,7,0,25,1
1674,6,167,39,301,21,30,5,7,7,27,0,47,2,1,2,5,19,1,0,12,0
1675,4,189,27,304,19,25,4,7,13,22,0,60,7,1,9,1,28,4,0,17,0
1676,7,175,17,272,11,34,6,10,6,27,0,46,7,4,5,2,24,0,0,17,0
1677,5,186,25,293,15,28,9,14,7,25,0,27,0,6,13,21,27,6,0,15,0
1678,5,163,27,262,13,26,9,11,3,16,0,36,1,1,24,0,20,5,0,18,0
1679,9,194,21,282,26,23,14,15,8,17,0,36,0,7,14,0,23,8,0,26,0
1680,8,180,23,279,11,38,6,10,4,25,0,37,2,3,11,18,22,2,0,13,0
1681,6,141,23,223,9,20,8,8,3,23,0,30,1,0,12,3,11,7,0,17,0
1682,7,159,26,246,12,17,4,19,6,21,0,31,2,4,9,2,13,7,0,25,0
1683,6,201,43,365,21,25,14,6,9,24,0,45,8,1,5,16,36,10,1,16,0
1684,7,189,23,291,20,22,14,11,13,16,0,28,4,1,14,28,24,5,0,13,0
1685,8,173,17,258,12,32,8,12,11,18,0,39,4,2,8,5,15,2,0,20,0
1686,4,150,25,253,15,20,7,12,3,25,0,40,4,4,1,0,18,4,0,15,0
1687,5,147,34,258,10,22,2,5,5,29,0,38,6,1,5,10,26,0,0,14,0
1688,8,201,29,329,7,31,14,13,5,34,0,51,5,2,10,6,22,2,0,21,0
1689,7,174,20,256,12,23,4,8,7,22,0,62,18,0,0,0,23,2,0,16,0
1690,9,167,22,246,8,32,6,8,3,27,0,47,6,1,10,0,15,3,0,16,0
1691,6,192,21,293,14,22,8,14,5,19,0,34,2,12,19,5,21,9,0,29,0
1692,6,145,29,261,18,20,4,7,8,17,0,44,2,1,1,8,29,1,0,13,1
1693,5,183,19,289,17,26,11,8,10,27,0,41,10,3,8,2,18,3,0,17,0
1694,6,172,36,296,17,29,7,10,4,21,0,39,5,2,8,7,15,4,0,19,0
1695,9,149,41,274,16,22,3,7,6,17,0,49,1,2,6,0,20,3,0,17,0
1696,9,190,31,311,10,21,10,7,7,24,0,41,6,3,19,7,25,7,0,28,0
1697,7,184,46,327,13,27,4,6,7,35,0,50,2,4,6,6,25,2,0,22,0
1698,8,175,16,259,17,20,15,8,9,23,0,42,3,6,10,0,18,5,0,17,0
1699,10,204,20,299,18,32,20,14,8,20,0,47,14,2,14,2,31,2,0,11,0
1700,7,159,21,250,14,21,13,10,4,15,0,30,12,1,16,7,20,1,0,15,0
1701,8,198,24,329,14,25,13,9,7,31,0,42,1,4,17,0,29,6,0,29,0
1702,5,183,31,297,10,27,8,11,7,28,0,47,2,3,12,1,19,5,0,22,0
1703,5,166,29,282,15,23,7,9,6,27,0,40,0,4,8,2,11,4,0,21,0
1704,5,144,28,251,15,23,4,10,2,20,0,35,2,3,9,0,14,3,0,18,0
1705,8,177,29,312,17,28,9,14,7,20,0,43,6,2,7,0,25,3,0,21,0
1706,5,143,13,229,10,19,12,5,6,26,0,29,0,1,9,3,20,3,0,20,0
1707,3,153,38,273,9,22,10,11,3,22,0,34,3,5,1,6,17,8,0,19,0
1708,10,198,26,315,19,33,9,13,6,19,0,52,6,4,7,3,19,5,5,17,0
1709,9,188,30,301,10,33,4,9,2,38,0,48,1,3,8,1,17,5,0,26,0
1710,5,179,25,271,18,24,10,10,8,26,0,40,6,4,9,0,19,7,0,17,0
1711,8,193,32,293,7,32,5,10,3,38,0,54,0,3,10,0,12,7,0,24,0
1712,8,171,15,255,2,22,6,15,4,34,0,45,3,6,3,2,27,6,0,23,0
1713,7,193,37,319,13,24,15,22,12,17,0,37,3,5,15,0,29,8,0,22,0
1714,4,169,26,270,16,23,12,17,5,18,0,37,0,4,10,0,15,7,0,20,0
1715,4,188,35,321,19,21,12,15,7,24,0,36,0,6,9,3,17,10,0,26,0
1716,7,197,29,314,11,36,4,10,3,30,0,50,4,1,12,2,13,10,0,24,0
1717,7,202,18,297,13,28,20,16,12,23,0,48,1,2,7,0,21,8,0,24,0
1718,4,195,21,296,12,30,5,6,5,35,0,50,9,4,9,6,33,5,0,19,0
1719,6,170,36,299,15,17,8,12,6,28,0,42,1,2,9,3,19,5,0,22,0
1720,7,189,36,306,14,30,12,13,6,23,0,36,7,2,10,15,22,3,0,18,0
1721,8,172,23,266,11,33,8,19,7,24,0,34,6,2,6,11,17,3,0,8,0
1722,5,189,25,299,12,21,11,9,5,24,0,42,1,4,17,9,19,7,0,27,0
1723,10,193,20,283,16,27,8,7,5,27,0,41,7,2,15,9,26,4,1,24,0
1724,5,184,25,281,15,31,6,12,7,24,0,41,2,5,10,4,18,5,0,22,0
1725,5,198,35,320,12,29,14,10,7,28,0,39,2,8,11,1,21,9,0,28,0
1726,6,196,35,333,13,32,8,9,8,23,0,42,1,5,13,12,22,5,0,25,0
1727,5,178,31,293,16,23,8,16,8,25,0,33,1,6,12,4,15,7,0,19,0
1728,7,196,21,309,20,33,12,6,11,29,0,49,4,0,6,0,22,3,0,23,0
1729,11,202,21,303,17,31,3,16,10,21,0,45,12,4,4,10,29,1,5,22,1
1730,6,197,19,278,11,28,4,12,8,30,0,55,13,3,6,1,22,6,0,20,0
1731,7,163,31,281,17,25,4,8,4,29,0,42,0,0,6,0,17,7,0,21,0
1732,3,166,14,237,15,19,17,6,12,24,0,35,1,3,8,0,17,8,0,18,0
1733,8,188,23,279,35,36,5,2,5,30,0,48,4,1,1,9,34,1,0,11,0
1734,8,188,20,281,8,24,5,13,7,22,0,43,7,5,11,14,28,4,0,25,0
1735,7,167,15,256,12,25,13,14,4,30,0,40,3,1,4,0,21,7,0,14,0
1736,8,194,46,360,11,22,10,13,6,23,0,48,1,1,17,2,19,8,0,32,0
1737,8,183,25,291,23,26,15,12,8,18,0,43,3,2,9,2,33,7,0,15,0
1738,7,171,35,296,14,31,14,12,3,22,0,50,2,2,4,0,20,2,0,15,0
1739,9,172,26,273,17,25,9,12,8,27,0,43,4,0,12,2,24,2,0,11,0
1740,6,188,49,353,10,26,10,17,6,26,0,52,0,3,4,0,16,9,0,25,0
1741,5,207,28,320,13,28,10,14,9,25,0,44,3,8,30,0,30,3,0,20,0
1742,5,160,36,296,18,19,6,13,5,24,0,34,3,5,9,0,15,4,0,20,0
1743,7,174,21,262,15,21,8,7,6,27,0,39,1,1,18,7,23,0,0,24,0
1744,6,158,26,258,10,23,11,9,9,16,0,32,3,1,18,10,22,1,0,15,0
1745,7,168,29,270,24,26,3,12,8,30,0,42,5,1,1,0,11,3,0,13,0
1746,7,189,16,270,15,27,8,12,10,23,0,39,1,3,18,4,25,5,0,24,0
1747,6,161,13,234,6,29,0,7,10,12,0,25,15,2,14,26,33,2,1,12,0
1748,13,165,27,280,18,22,6,12,4,25,0,42,3,1,4,9,22,3,0,16,0
1749,6,176,39,314,16,25,20,9,14,17,0,40,0,2,6,0,28,5,0,21,1
1750,6,197,43,357,15,29,14,13,13,21,0,55,0,2,13,0,32,5,0,17,0
1751,7,166,31,285,17,29,2,10,8,29,0,41,0,2,8,1,22,2,0,17,0
1752,7,190,42,352,18,25,14,14,5,25,0,46,6,7,11,0,30,3,0,16,0
1753,6,180,27,280,11,26,10,9,7,21,0,33,4,1,14,18,27,6,0,20,0
1754,6,196,43,359,7,25,5,10,6,27,0,45,11,5,13,9,22,4,0,29,0
1755,8,199,22,293,11,31,9,12,2,24,1,35,3,5,23,10,26,9,0,24,0
1756,4,188,23,285,11,23,13,15,7,23,0,41,0,7,11,0,15,10,0,27,0
1757,7,192,32,317,25,27,13,20,9,24,0,37,3,0,10,0,28,6,0,18,0
1758,9,195,39,339,19,23,17,11,10,20,0,49,8,1,12,0,24,6,0,19,0
1759,6,181,36,300,15,27,6,10,15,18,0,60,1,1,12,0,36,3,0,12,1
1760,4,170,21,274,16,25,6,9,5,32,0,38,7,1,7,0,18,4,0,20,0
1761,5,202,23,308,18,25,7,18,7,18,0,52,4,6,8,6,28,10,0,23,0
1762,13,159,19,242,7,20,11,2,3,19,0,52,13,1,5,8,28,0,3,15,0
1763,5,186,20,278,9,34,3,10,3,25,0,57,15,3,3,2,18,5,1,16,0
1764,8,198,15,284,12,30,11,16,7,23,0,49,7,6,5,0,22,8,0,24,0
1765,7,183,31,305,8,27,4,14,4,26,0,40,6,2,16,2,20,9,0,25,0
1766,7,145,25,239,7,17,17,12,7,19,0,33,0,4,7,0,15,2,0,20,0
1767,6,194,36,321,21,32,6,10,3,22,0,40,6,4,15,12,30,5,0,18,0
1768,7,195,37,340,10,39,4,9,4,24,0,43,0,7,6,20,21,6,0,23,0
1769,5,150,35,269,24,26,5,5,5,21,0,36,0,1,8,8,18,3,0,8,0
1770,8,184,28,301,15,29,7,15,6,20,0,51,9,1,6,5,30,4,0,16,0
1771,7,207,34,329,19,29,8,15,5,23,0,43,7,11,12,7,25,3,0,25,0
1772,6,159,16,239,10,23,3,10,5,26,0,35,0,3,12,4,13,6,0,22,0
1773,8,198,8,280,16,30,10,11,6,28,0,49,2,0,10,0,22,8,0,28,0
1774,9,200,41,339,14,31,6,19,4,26,0,51,10,4,3,2,29,5,1,24,0
1775,7,178,22,272,8,25,5,9,8,27,0,47,9,4,7,0,23,4,0,25,0
1776,5,157,19,240,18,23,11,12,3,19,0,40,2,2,7,1,16,4,0,15,0
1777,8,145,6,198,11,19,9,9,6,12,0,27,2,3,19,4,16,4,0,20,0
1778,16,186,3,231,8,18,8,15,11,28,0,32,0,10,21,2,36,1,0,32,0
1779,7,163,11,234,11,20,7,4,5,24,0,31,1,3,21,2,27,8,0,26,0
1780,11,151,3,205,8,18,11,7,6,16,0,21,2,3,16,9,38,3,0,31,0
1781,14,182,3,241,14,19,10,13,10,12,0,38,5,5,21,4,44,2,0,29,0
1782,14,186,7,242,13,21,14,8,13,18,0,30,0,5,22,11,38,2,0,29,0
1783,5,170,5,216,14,22,8,12,9,11,1,28,1,7,23,3,32,5,0,26,0
1784,9,152,13,215,8,18,3,7,8,24,0,37,0,6,13,1,25,2,0,25,0
1785,9,174,9,225,15,15,12,10,14,15,2,29,2,7,17,5,26,6,0,25,0
1786,10,169,5,215,11,25,11,11,6,15,0,27,2,4,25,0,27,5,0,27,0
1787,10,176,12,244,9,21,11,10,7,27,0,42,14,3,5,7,33,4,1,15,0
1788,15,203,36,347,24,21,8,18,11,14,0,46,0,6,27,0,30,2,0,26,0
1789,5,150,15,223,8,30,3,10,2,30,0,41,2,2,4,3,20,3,0,12,0
1790,7,201,43,351,8,32,9,11,12,18,0,64,2,4,14,3,32,4,0,20,0
1791,8,159,5,214,12,16,12,8,3,18,0,26,0,7,20,4,24,9,0,24,0
1792,8,188,9,244,10,12,19,7,12,20,0,32,2,4,24,7,30,8,0,31,0
1793,5,161,22,256,11,23,8,16,6,21,0,27,2,6,10,9,14,3,0,19,0
1794,8,203,4,251,11,14,17,11,12,15,0,27,1,9,34,9,41,7,0,33,3
1795,9,191,3,236,17,15,11,15,9,21,0,23,3,8,24,5,32,7,0,33,0
1796,10,149,4,206,12,15,5,7,14,14,0,34,5,8,13,4,22,1,0,17,0
1797,6,145,18,232,6,18,7,12,7,19,0,32,4,5,6,0,16,5,0,24,0
1798,13,159,3,206,18,10,14,11,6,21,0,30,1,4,16,2,29,5,0,21,0
1799,9,186,15,253,10,23,11,8,7,18,0,37,2,8,21,8,31,4,0,29,0
1800,6,180,28,280,19,25,8,7,12,18,0,43,0,4,17,4,22,4,0,19,0
1801,9,142,6,178,10,20,8,10,11,3,0,26,0,5,24,5,24,1,0,19,0
1802,10,152,3,199,3,17,6,13,9,15,0,27,1,4,22,3,25,7,0,25,0
1803,16,141,5,169,10,10,8,12,6,16,0,25,1,7,21,0,18,2,0,23,0
1804,13,185,47,340,19,32,3,8,4,25,0,59,5,1,9,2,26,2,0,16,0
1805,7,198,28,314,22,37,6,16,7,22,0,54,2,3,8,3,16,6,0,12,0
1806,18,159,10,211,10,17,9,9,8,20,1,32,0,5,22,0,34,5,0,21,0
1807,5,174,43,306,15,27,8,13,16,23,0,39,1,3,10,0,20,2,0,17,0
1808,14,188,2,227,11,22,13,14,11,15,1,25,0,4,32,9,41,4,0,27,0
1809,4,166,4,204,15,16,3,17,8,9,7,23,2,7,30,0,34,4,0,25,0
1810,11,168,5,212,15,17,12,17,9,8,2,21,0,5,30,8,33,3,0,21,0
1811,7,187,36,317,11,30,9,18,5,24,0,36,0,3,16,10,25,3,0,22,0
1812,6,149,7,196,9,16,15,5,8,17,0,26,1,6,19,0,28,2,0,25,0
1813,10,151,2,186,13,12,14,11,7,13,4,17,1,5,25,2,35,4,0,23,0
1814,10,192,5,250,8,26,17,9,9,19,0,32,3,5,31,2,24,2,0,29,0
1815,9,161,6,203,11,16,9,15,8,11,0,28,0,7,18,6,27,6,0,26,0
1816,12,154,4,203,18,18,8,9,8,21,2,29,0,0,17,6,39,1,0,17,0
1817,8,179,21,279,13,32,7,6,12,22,0,54,0,4,4,0,19,3,0,22,0
1818,5,191,31,314,18,21,15,21,8,31,0,37,1,4,8,0,23,4,0,23,0
1819,11,191,4,226,6,19,16,13,9,14,0,24,6,8,29,9,34,7,0,31,0
1820,12,186,4,230,6,21,9,11,7,19,0,35,2,7,32,1,22,6,0,30,0
1821,13,172,10,231,17,13,17,10,9,16,1,24,4,6,26,0,48,4,0,25,0
1822,7,149,20,235,11,22,7,8,6,17,0,53,8,2,4,0,27,0,0,11,0
1823,6,170,33,279,11,23,9,10,13,20,0,52,1,6,5,0,20,2,0,16,2
1824,9,195,33,338,24,22,7,12,1,29,0,45,2,4,18,2,24,5,0,24,0
1825,10,197,23,307,25,23,10,16,11,24,0,49,4,2,3,6,31,4,0,20,0
1826,8,197,30,327,22,34,8,10,3,29,0,52,2,2,11,3,18,1,0,20,0
1827,9,192,22,288,11,30,8,8,5,32,0,55,6,0,11,3,26,1,0,22,0
1828,7,192,33,327,16,28,6,10,8,24,0,50,8,3,8,11,26,4,0,16,0
1829,7,186,27,324,12,28,11,9,6,24,0,45,5,1,5,8,22,9,0,23,0
1830,6,191,16,276,15,30,10,11,11,37,0,46,0,5,7,0,26,0,0,19,0
1831,10,173,10,248,19,14,10,7,9,21,2,36,1,1,23,5,41,5,0,20,0
1832,5,152,16,229,9,27,5,5,6,26,0,39,4,1,10,3,16,5,0,12,0
1833,10,199,6,260,9,29,9,11,7,25,1,41,5,5,24,4,41,3,0,26,0
1834,3,170,33,303,17,28,11,13,8,15,0,48,0,0,7,1,19,4,0,18,0
1835,10,194,29,307,28,25,12,22,10,23,0,29,1,1,13,20,24,0,0,10,0
1836,14,145,8,196,9,14,7,7,6,23,0,27,0,7,12,9,29,3,0,21,0
1837,7,151,24,256,8,19,17,8,6,16,0,27,3,4,12,3,19,8,1,19,0
1838,6,181,24,291,42,18,6,8,18,16,0,47,3,1,9,3,44,0,0,10,0
1839,7,178,25,299,13,29,6,13,5,22,0,43,7,2,6,6,17,7,0,19,0
1840,9,205,31,328,14,27,14,14,7,37,0,54,0,3,6,10,29,0,0,19,0
1841,5,191,24,298,16,29,6,8,13,26,0,55,4,2,7,1,19,2,0,22,0
1842,12,184,50,359,19,28,8,10,10,18,0,49,6,2,5,2,27,4,0,22,1
1843,6,160,21,259,9,32,10,8,5,20,0,44,7,0,4,3,23,0,0,18,0
1844,5,199,25,310,20,35,9,9,8,27,0,52,9,1,5,2,24,4,0,18,0
1845,5,182,25,308,14,26,9,11,7,27,0,43,2,5,7,0,24,4,0,27,0
1846,6,153,24,249,15,21,6,10,6,20,0,29,5,1,3,18,26,5,0,14,0
1847,6,159,18,252,12,24,3,14,5,22,0,41,2,1,5,7,31,1,0,19,3
1848,6,153,21,239,11,18,7,17,5,20,0,32,0,5,12,0,13,8,0,18,0
1849,4,172,40,308,16,23,6,10,6,21,0,30,3,7,16,4,25,4,0,26,0
1850,7,164,45,322,14,27,9,6,12,8,0,51,0,1,11,5,33,3,0,16,1
1851,5,181,23,271,16,18,11,23,11,21,0,35,1,5,10,0,22,8,0,22,0
1852,7,176,19,277,20,29,3,13,6,25,0,48,2,1,4,6,28,1,0,18,0
1853,6,161,27,262,9,26,3,12,4,15,0,36,11,3,17,1,28,6,0,18,0
1854,11,194,4,229,16,17,9,19,7,14,0,23,3,5,30,10,27,10,0,31,0
1855,8,170,9,220,13,17,8,13,12,16,0,28,0,4,25,3,28,7,0,24,0
1856,8,199,26,294,16,35,11,15,7,30,0,46,1,2,17,0,18,5,0,14,0
1857,6,173,14,239,13,23,12,14,5,20,0,31,4,4,24,4,24,6,0,13,0
1858,6,192,24,282,19,19,10,9,8,20,0,37,5,11,16,13,22,6,0,19,0
1859,11,180,15,248,10,18,20,11,10,20,0,20,0,4,23,11,46,9,0,24,0
1860,6,168,2,216,17,18,7,13,5,16,0,33,3,7,17,9,24,3,0,20,0
1861,13,198,2,243,16,20,11,15,11,15,0,30,1,9,31,6,32,4,0,29,0
1862,7,199,29,321,15,17,15,17,12,16,1,30,3,10,26,0,35,9,0,28,0
1863,8,180,26,275,15,20,9,16,7,20,0,44,0,3,22,0,25,7,0,17,0
1864,10,173,3,224,13,14,7,13,14,8,0,28,3,5,31,0,30,8,0,29,0
1865,8,152,10,207,9,21,8,5,8,23,0,35,1,2,14,0,18,4,0,22,0
1866,14,198,7,269,10,18,15,12,10,19,1,27,1,9,30,8,31,7,0,31,0
1867,7,205,35,330,14,35,8,11,8,28,0,44,0,5,17,12,26,1,0,22,0
1868,7,153,19,231,13,23,5,13,10,23,0,34,0,5,8,5,20,1,0,13,0
