,Index,Sents,Words,C_W_C,S_C,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PART,PRON,PROPN,PUNCT,SCONJ,SYM,VERB,MaxDepth,AVGDepth
936,936,6,200,44,354,27,22,5,4,8,22,0,39,5,4,14,26,22,2,0,22,92.0,37.0
937,937,10,190,27,298,20,19,16,11,10,15,0,40,0,6,13,0,23,4,0,36,40.0,21.3
938,938,16,162,8,209,11,16,5,4,7,18,3,31,4,4,25,0,40,3,0,31,19.0,12.62
939,939,10,180,46,338,16,25,4,5,6,21,0,40,10,0,5,26,27,4,0,18,40.0,20.7
940,940,8,183,31,311,14,29,4,6,10,22,0,29,11,0,1,37,25,3,0,17,52.0,26.0
941,941,22,195,24,294,10,25,6,4,4,18,0,32,1,5,24,29,39,1,0,36,18.0,10.64
942,942,9,183,37,325,16,21,12,7,8,13,0,52,1,5,16,0,20,8,0,24,34.0,22.56
943,943,24,202,11,283,11,10,12,13,7,27,0,48,5,4,21,10,39,3,0,31,18.0,10.04
944,944,9,158,22,247,12,14,13,7,7,18,0,38,0,5,19,0,21,2,0,23,29.0,19.89
945,945,13,199,22,303,22,21,5,7,13,13,0,59,0,7,17,1,25,3,0,31,31.0,17.23
946,946,12,179,14,246,17,27,6,10,3,34,0,53,4,5,5,1,19,4,0,10,27.0,16.5
947,947,21,173,12,229,8,15,6,7,10,15,0,25,1,14,29,7,30,0,0,36,18.0,9.67
948,948,9,200,27,310,18,23,8,9,7,18,0,47,0,5,29,2,21,7,0,27,53.0,24.56
949,949,8,171,38,316,19,15,2,11,5,14,0,31,11,10,6,21,32,2,0,24,55.0,25.38
950,950,13,177,34,294,15,18,9,8,6,20,0,44,1,3,19,7,37,3,0,24,30.0,16.46
951,951,12,146,20,230,11,10,4,14,5,18,0,29,2,8,7,6,20,4,0,28,24.0,13.83
952,952,14,179,36,303,21,20,4,5,5,19,0,35,2,6,7,25,17,4,0,26,28.0,14.0
953,953,14,167,37,307,40,26,8,9,7,15,0,32,0,0,4,10,27,1,0,15,21.0,13.86
954,954,12,193,32,316,10,24,3,13,8,19,0,31,2,8,8,34,26,6,0,27,34.0,18.25
955,955,12,189,18,281,16,25,8,11,5,16,0,46,1,6,15,11,35,7,0,22,41.0,18.67
956,956,10,168,31,301,11,20,3,4,1,18,0,39,7,3,7,23,24,5,0,27,28.0,19.2
957,957,14,201,37,334,14,29,6,15,7,30,0,49,3,5,3,6,25,5,0,29,30.0,16.14
958,958,14,198,28,325,12,27,12,4,4,32,0,45,16,3,5,23,32,1,0,14,44.0,16.43
959,959,12,195,13,286,20,24,7,10,2,35,0,42,0,3,8,11,32,7,0,26,27.0,17.46
960,960,18,178,9,248,7,18,14,19,9,16,0,41,0,4,17,2,40,2,0,29,21.0,12.11
961,961,9,190,36,314,22,16,5,11,6,19,0,34,1,5,30,7,25,6,0,28,52.0,23.89
962,962,25,188,17,269,9,18,17,17,3,18,0,40,0,6,24,1,36,4,0,31,19.0,8.96
963,963,15,156,8,208,13,15,2,9,7,10,0,36,1,6,24,7,21,3,0,23,20.0,11.8
964,964,20,194,13,250,6,16,4,6,10,35,0,48,2,3,26,3,41,3,0,32,21.0,11.75
965,965,14,184,40,315,23,22,8,13,8,19,0,49,0,6,6,0,27,6,0,24,32.0,15.07
966,966,8,159,15,242,13,12,3,11,5,20,0,39,0,4,13,6,19,11,0,22,35.0,22.25
967,967,7,154,22,240,10,22,5,7,6,29,0,38,2,4,7,5,20,2,1,16,41.0,24.86
968,968,28,172,19,253,16,19,10,11,9,18,0,33,0,2,14,12,31,2,0,26,15.0,7.25
969,969,17,173,27,275,10,13,9,9,8,20,0,44,0,7,18,0,37,7,0,28,20.0,12.35
970,970,11,169,29,283,17,20,11,17,5,20,0,43,0,5,5,4,26,3,0,19,29.0,17.82
971,971,9,193,27,302,15,21,10,7,9,12,0,45,3,8,18,9,20,9,1,26,36.0,23.67
972,972,14,198,24,296,14,26,8,7,3,32,1,44,4,2,16,6,40,6,0,29,40.0,17.0
973,973,9,180,31,284,16,21,4,9,8,27,0,47,0,6,14,3,29,4,0,21,31.0,23.22
974,974,20,161,17,224,2,19,8,7,3,27,0,28,7,3,14,12,40,1,0,30,21.0,10.05
975,975,15,183,15,249,11,15,9,8,2,20,0,39,0,7,32,8,33,1,0,31,22.0,14.4
976,976,9,199,42,343,21,24,6,7,8,18,0,72,3,4,13,0,33,2,0,21,57.0,25.78
977,977,21,168,7,235,13,18,11,10,1,30,1,38,0,1,14,1,37,4,0,26,19.0,9.76
978,978,9,177,43,326,14,18,12,7,8,15,0,44,4,9,8,1,19,8,0,29,30.0,21.78
979,979,16,148,9,202,8,14,11,10,7,14,1,24,2,5,22,1,32,3,0,26,21.0,11.25
980,980,14,158,6,210,6,11,8,18,2,7,0,20,2,6,25,18,17,9,0,26,20.0,12.5
981,981,14,166,15,234,14,15,6,8,5,22,0,36,1,5,25,6,28,1,0,22,26.0,13.86
982,982,25,181,10,239,5,22,8,9,1,25,0,40,1,4,30,0,38,3,0,33,12.0,8.76
983,983,23,200,23,301,12,16,4,12,6,20,0,43,2,11,19,15,49,4,0,36,19.0,10.83
984,984,24,206,12,296,6,16,10,16,3,11,0,31,2,12,26,28,37,7,0,38,19.0,10.12
985,985,17,177,7,220,7,7,12,11,7,18,1,30,1,1,25,15,55,7,0,35,22.0,13.65
986,986,24,201,5,274,17,20,9,13,1,26,2,33,0,7,29,9,38,5,0,30,16.0,9.96
987,987,10,166,23,264,20,16,7,7,8,20,0,48,1,3,7,0,23,6,0,23,36.0,18.9
988,988,19,193,15,268,6,21,8,14,6,25,1,31,1,7,24,8,35,7,0,34,17.0,12.0
989,989,15,172,13,242,15,19,8,10,5,21,0,41,0,4,18,0,20,3,0,28,22.0,12.8
990,990,28,152,3,172,3,5,0,17,1,6,2,19,0,7,45,6,28,5,0,36,10.0,6.43
991,991,29,197,7,263,4,16,13,13,11,12,1,30,2,4,25,26,65,1,0,39,18.0,9.03
992,992,10,181,31,313,24,22,12,5,6,16,0,47,4,3,8,9,33,6,0,19,33.0,21.4
993,993,24,185,6,251,7,9,13,8,11,19,1,43,1,8,26,1,39,2,0,36,18.0,9.33
994,994,25,159,5,198,16,9,9,16,4,16,0,27,0,11,18,4,43,1,0,28,15.0,8.08
995,995,9,163,13,231,11,14,2,11,8,22,0,44,1,4,11,12,15,3,0,20,33.0,19.78
996,996,13,167,13,236,7,25,5,2,4,24,0,42,0,3,19,5,22,5,0,26,22.0,14.54
997,997,11,169,8,236,11,13,10,6,9,18,0,31,3,5,15,16,38,4,0,28,33.0,18.82
998,998,12,201,32,325,14,15,11,14,10,17,2,51,1,5,22,0,29,8,0,31,29.0,17.69
999,999,7,153,18,243,17,21,4,8,6,15,0,44,3,1,6,5,20,5,0,18,50.0,24.71
1000,1000,24,197,6,258,10,21,3,13,5,21,0,38,0,9,24,13,30,3,0,37,15.0,9.46
1001,1001,21,191,6,259,22,18,6,10,8,22,0,43,1,3,30,0,30,4,0,24,20.0,10.52
1002,1002,39,195,10,251,4,12,9,13,5,10,1,28,0,11,32,29,43,1,0,40,20.0,6.1
1003,1003,15,199,9,254,10,13,26,18,14,10,0,20,2,4,26,13,19,8,0,35,27.0,14.53
1004,1004,38,192,5,236,16,15,5,13,3,9,0,31,28,0,26,19,77,0,0,27,16.0,7.08
1005,1005,17,155,5,198,14,8,9,12,5,20,0,24,0,3,27,0,20,3,0,30,15.0,10.29
1006,1006,15,155,12,222,9,20,5,6,6,23,0,32,2,3,11,10,22,4,0,24,26.0,11.8
1007,1007,22,149,2,187,5,8,11,9,3,8,1,23,1,11,25,4,39,2,0,38,20.0,8.55
1008,1008,11,180,38,324,23,18,3,12,5,19,0,42,4,6,16,0,20,4,2,26,33.0,18.18
1009,1009,14,186,15,275,8,18,7,10,2,30,0,51,4,7,6,2,18,6,0,31,23.0,14.57
1010,1010,24,191,17,277,16,8,16,20,6,6,0,24,2,3,42,11,52,5,0,32,19.0,10.12
1011,1011,23,191,10,247,9,16,16,15,6,10,0,29,1,7,33,6,56,4,0,39,17.0,10.74
1012,1012,27,189,10,249,10,15,6,11,4,14,0,37,0,11,22,20,43,4,0,35,17.0,8.59
1013,1013,31,198,12,291,9,19,11,13,8,16,2,28,0,3,25,23,63,1,0,40,15.0,8.42
1014,1014,21,163,6,205,6,16,14,10,2,20,0,41,6,4,11,5,47,0,0,28,18.0,10.0
1015,1015,17,170,10,229,3,17,11,9,9,28,3,33,3,8,12,3,40,1,0,30,23.0,12.35
1016,1016,20,169,13,241,12,16,10,10,2,19,0,30,1,8,18,9,24,3,0,31,16.0,9.65
1017,1017,20,205,12,277,8,24,12,12,8,20,0,36,1,10,23,12,41,4,0,35,20.0,12.3
1018,1018,10,201,24,297,12,19,11,13,8,23,0,43,3,5,20,6,30,8,1,29,39.0,23.1
1019,1019,8,199,42,352,15,24,11,7,9,17,0,72,0,4,5,0,25,5,0,30,41.0,28.0
1020,1020,10,187,38,334,17,24,11,10,12,18,0,46,2,6,9,5,19,3,0,24,32.0,20.6
1021,1021,10,182,20,274,18,16,8,6,14,16,0,65,10,3,8,5,42,0,0,13,44.0,22.4
1022,1022,19,184,15,270,20,20,7,20,8,20,0,49,1,2,12,10,28,1,0,14,22.0,11.16
1023,1023,6,156,26,264,14,25,12,9,1,14,0,45,0,3,7,3,20,4,0,19,39.0,29.33
1024,1024,8,190,17,295,17,18,17,15,6,15,0,36,15,4,13,2,23,8,2,22,48.0,26.62
1025,1025,17,152,3,190,10,11,6,12,4,22,1,37,0,6,11,5,28,3,0,24,17.0,10.59
1026,1026,17,140,3,184,6,9,8,10,1,12,0,27,1,6,21,10,22,5,0,24,16.0,9.53
1027,1027,17,196,18,270,8,19,4,12,3,25,1,31,2,10,22,21,32,6,0,32,20.0,13.41
1028,1028,16,193,9,266,14,26,13,6,9,21,0,41,0,8,19,8,25,2,0,26,25.0,13.62
1029,1029,15,201,2,270,17,17,15,10,11,20,2,33,1,5,25,13,46,0,0,32,41.0,16.47
1030,1030,16,194,13,278,8,9,11,7,15,25,1,47,0,3,21,10,53,1,0,36,29.0,15.44
1031,1031,12,167,12,239,7,17,6,11,9,16,0,37,0,7,22,7,17,4,0,24,23.0,15.33
1032,1032,17,194,9,258,20,19,18,12,7,28,0,38,3,4,15,0,44,3,0,27,26.0,14.0
1033,1033,11,183,32,302,15,17,13,17,11,10,0,44,1,7,16,0,24,6,0,26,31.0,18.82
1034,1034,10,180,21,274,16,22,10,10,4,22,0,46,5,5,12,2,17,4,0,22,30.0,19.7
1035,1035,15,198,15,274,12,18,14,13,7,15,0,39,6,7,25,10,25,6,0,26,26.0,14.87
1036,1036,12,197,15,277,12,19,15,7,7,27,0,44,2,5,25,6,28,3,0,25,29.0,18.75
1037,1037,16,181,21,255,12,16,3,9,2,21,0,32,1,5,32,9,40,4,0,35,32.0,13.81
1038,1038,31,202,6,259,12,22,18,17,3,16,2,23,0,5,30,18,55,2,0,34,16.0,8.29
1039,1039,18,144,4,197,13,13,19,6,7,12,0,18,0,1,21,3,28,4,0,27,15.0,9.56
1040,1040,30,180,9,232,7,14,5,6,6,22,0,38,0,4,25,19,44,1,0,33,13.0,7.47
1041,1041,9,188,39,327,18,18,9,7,3,18,0,45,2,4,15,1,22,11,0,37,35.0,23.33
1042,1042,15,173,12,231,11,14,10,10,9,10,0,32,3,8,31,1,24,4,0,30,21.0,13.13
1043,1043,21,206,23,291,8,14,7,10,9,16,0,42,0,10,35,11,36,7,0,37,23.0,11.52
1044,1044,8,175,41,319,18,20,10,10,10,14,0,42,3,5,16,0,20,7,0,20,38.0,24.38
1045,1045,20,174,12,250,2,17,3,12,14,10,4,21,0,6,33,16,53,1,0,35,21.0,11.35
1046,1046,16,178,20,263,9,12,11,8,8,15,0,36,1,7,26,7,19,4,0,34,19.0,12.31
1047,1047,21,157,8,225,5,15,9,11,8,4,0,20,1,8,17,25,37,4,0,30,14.0,9.24
1048,1048,21,201,8,260,12,10,11,19,11,12,2,32,1,9,20,20,45,7,0,35,25.0,11.71
1049,1049,18,196,19,272,15,22,8,11,6,14,0,36,1,10,25,13,23,5,0,30,24.0,12.17
1050,1050,22,198,11,270,9,22,11,11,6,25,1,35,3,6,25,8,39,3,0,33,19.0,10.77
1051,1051,15,201,16,282,10,24,14,11,8,22,0,44,0,6,17,11,22,6,0,28,31.0,14.87
1052,1052,11,194,10,254,13,13,13,18,5,19,1,25,3,9,39,0,24,8,0,28,39.0,19.82
1053,1053,17,178,14,254,10,11,10,11,4,7,1,31,2,12,36,10,35,4,0,29,21.0,12.53
1054,1054,18,157,6,213,14,17,7,11,3,12,0,22,3,6,20,13,31,3,0,26,24.0,10.44
1055,1055,12,164,31,268,17,9,2,11,2,20,0,35,0,7,25,4,41,2,0,30,31.0,17.08
1056,1056,16,195,10,268,9,18,6,8,7,28,0,38,3,11,22,0,17,6,0,39,20.0,13.25
1057,1057,21,195,5,240,11,14,15,17,6,25,5,32,5,4,21,7,70,4,0,29,23.0,12.62
1058,1058,22,198,9,267,15,17,7,8,13,18,2,30,2,5,28,10,41,3,0,40,22.0,10.86
1059,1059,15,197,12,263,11,17,11,8,9,21,0,35,4,6,36,0,38,5,0,34,28.0,15.67
1060,1060,14,153,15,215,9,11,17,8,6,21,0,31,2,3,13,0,23,5,0,27,18.0,12.57
1061,1061,7,174,22,271,12,18,3,15,8,20,0,45,1,7,20,0,29,3,3,19,40.0,29.0
1062,1062,22,196,15,258,1,16,13,11,12,23,1,31,0,2,32,8,58,1,0,45,19.0,11.55
1063,1063,18,190,17,268,5,20,12,8,5,16,0,30,1,8,29,13,22,10,0,33,24.0,11.78
1064,1064,24,202,7,257,13,14,18,17,8,22,0,26,1,10,32,7,50,2,0,32,17.0,10.5
1065,1065,20,199,30,294,17,15,9,12,6,19,1,34,0,12,24,17,40,1,0,32,28.0,11.95
1066,1066,21,199,16,299,13,16,6,15,8,14,1,38,2,4,37,9,47,7,0,29,23.0,11.71
1067,1067,19,196,13,276,9,21,15,11,3,21,2,42,0,5,27,4,53,3,0,33,28.0,13.11
1068,1068,14,201,6,245,13,23,7,14,6,29,0,38,1,5,29,7,29,3,0,26,30.0,16.43
1069,1069,22,163,18,262,10,2,8,14,9,11,0,33,3,7,16,14,28,4,0,32,15.0,8.68
1070,1070,18,153,8,198,5,8,8,6,11,22,1,28,0,5,20,0,30,3,0,36,20.0,10.17
1071,1071,20,194,9,255,11,14,7,15,9,11,1,32,2,10,26,12,51,1,0,43,37.0,12.25
1072,1072,24,179,7,233,3,10,9,8,2,28,3,41,1,4,33,1,60,2,0,34,20.0,9.96
1073,1073,13,191,23,287,17,16,3,14,9,17,0,55,1,5,16,2,29,8,0,28,29.0,16.92
1074,1074,9,179,27,269,19,20,11,12,2,26,0,43,2,4,14,0,21,6,0,20,31.0,22.22
1075,1075,19,190,3,219,4,15,9,15,3,22,0,32,1,5,31,14,43,3,0,36,33.0,12.26
1076,1076,11,168,19,248,20,10,3,11,3,19,0,46,1,10,10,0,21,8,0,27,33.0,17.18
1077,1077,9,152,35,290,16,14,3,11,8,20,0,51,0,3,4,5,18,1,0,16,26.0,18.89
1078,1078,9,157,27,278,16,27,6,6,4,24,0,44,3,3,6,0,23,0,0,18,32.0,20.0
1079,1079,9,159,41,301,10,18,4,12,5,14,0,52,4,5,3,11,28,3,0,18,31.0,20.78
1080,1080,6,151,15,228,18,20,10,7,5,11,0,42,0,3,10,0,15,4,0,21,49.0,27.67
1081,1081,6,162,39,311,21,23,5,8,5,13,0,41,0,7,11,0,18,3,0,25,39.0,30.0
1082,1082,12,182,8,238,9,20,10,6,6,25,0,36,1,6,21,3,22,4,0,35,25.0,17.0
1083,1083,13,188,21,278,12,20,13,19,7,15,0,28,1,8,32,3,31,7,0,23,40.0,16.85
1084,1084,31,167,4,208,10,8,12,22,3,13,2,31,0,9,17,12,37,1,0,27,15.0,6.58
1085,1085,6,166,36,288,16,19,9,15,6,17,0,26,2,3,18,2,22,7,0,26,50.0,31.33
1086,1086,31,201,5,244,22,14,12,13,4,14,2,40,1,5,31,8,41,3,0,32,13.0,7.81
1087,1087,10,190,17,266,17,27,3,14,4,26,0,47,16,2,9,0,24,7,0,17,39.0,21.4
1088,1088,25,151,1,191,10,8,11,12,3,12,4,20,0,8,20,17,52,1,0,25,16.0,8.12
1089,1089,10,195,26,309,12,21,14,14,6,23,0,32,4,11,17,9,22,6,0,26,41.0,21.7
1090,1090,10,151,28,269,9,18,5,11,6,20,0,51,3,1,7,1,20,4,0,15,27.0,17.1
1091,1091,9,196,27,294,11,23,10,5,7,27,0,30,1,9,17,25,25,6,0,25,32.0,24.56
1092,1092,17,182,10,243,16,15,6,17,4,20,0,57,6,3,14,0,21,4,0,20,25.0,11.94
1093,1093,14,160,4,215,14,17,14,18,8,12,3,21,0,4,15,12,43,0,0,22,31.0,14.5
1094,1094,5,166,35,291,10,26,12,7,10,19,0,44,7,1,0,14,26,2,0,14,79.0,38.4
1095,1095,17,202,35,323,11,16,17,21,10,14,0,43,1,8,15,0,33,7,0,39,31.0,13.82
1096,1096,12,171,16,231,7,18,18,14,10,11,1,18,8,4,29,7,23,3,1,22,33.0,16.17
1097,1097,14,198,25,305,18,23,8,12,9,22,2,39,2,7,25,4,30,4,0,23,31.0,16.29
1098,1098,13,191,59,387,16,28,4,1,5,24,0,45,5,5,4,25,32,2,0,27,28.0,17.15
1099,1099,14,153,20,219,3,18,5,6,7,12,0,36,2,6,26,13,29,0,0,19,23.0,13.0
1100,1100,6,198,17,294,29,26,16,8,12,30,0,48,4,1,8,2,18,2,0,12,62.0,36.0
1101,1101,9,169,12,230,8,22,7,9,7,18,0,26,1,4,28,2,31,10,0,27,45.0,22.22
1102,1102,8,192,22,287,21,27,6,9,7,21,0,45,6,7,11,5,21,6,0,21,40.0,26.62
1103,1103,5,170,21,243,19,20,8,16,8,16,1,27,0,4,25,2,19,5,0,19,74.0,37.8
1104,1104,9,176,8,236,4,20,15,14,6,11,0,31,6,10,19,14,19,6,0,20,46.0,21.67
1105,1105,7,180,38,306,17,19,15,14,6,24,0,26,0,9,21,2,16,4,0,23,51.0,28.0
1106,1106,8,168,5,217,8,25,4,7,7,17,0,27,1,2,32,9,22,7,0,22,37.0,23.75
1107,1107,8,185,38,316,24,28,12,8,9,12,0,46,0,2,15,4,30,3,0,22,72.0,26.88
1108,1108,6,179,19,262,16,23,12,7,7,24,0,38,7,6,11,2,16,6,0,20,75.0,32.5
1109,1109,7,159,25,253,9,18,12,10,3,18,0,28,1,8,23,2,21,4,0,23,55.0,22.5
1110,1110,13,187,18,274,16,25,14,9,7,24,0,31,2,4,12,12,28,4,0,27,34.0,16.54
1111,1111,14,196,19,286,20,29,12,16,7,23,0,32,0,4,25,4,29,3,0,21,37.0,15.0
1112,1112,11,184,14,264,14,27,1,5,9,21,0,42,3,4,22,7,32,1,0,28,31.0,18.0
1113,1113,9,192,28,308,15,39,14,7,4,21,0,38,17,3,11,7,23,3,0,13,36.0,23.89
1114,1114,5,194,39,334,30,28,5,11,10,28,0,37,2,7,10,5,11,4,0,17,61.0,41.0
1115,1115,7,172,46,338,24,22,6,12,9,16,0,41,1,7,7,6,16,4,0,17,47.0,26.86
1116,1116,7,177,18,267,19,22,9,12,11,21,0,32,1,2,16,9,19,3,0,20,43.0,28.0
1117,1117,8,194,33,327,28,23,3,14,11,17,1,49,2,4,15,2,29,9,0,16,48.0,27.88
1118,1118,9,167,15,251,10,19,10,6,5,23,0,40,1,7,9,5,26,4,0,28,42.0,17.55
1119,1119,19,188,19,264,17,20,9,21,6,18,0,30,3,3,29,7,44,3,0,22,37.0,11.05
1120,1120,12,182,9,247,26,18,3,8,10,27,0,37,0,4,12,11,30,2,0,24,34.0,16.31
1121,1121,9,162,17,256,27,25,5,4,6,19,0,37,5,1,11,3,27,2,0,17,51.0,21.0
1122,1122,10,197,24,303,11,18,12,10,6,24,0,34,0,9,26,11,34,5,0,31,47.0,21.0
1123,1123,8,149,1,180,6,21,2,5,6,24,0,35,5,2,17,7,18,5,0,14,41.0,20.88
1124,1124,6,191,21,275,10,24,8,11,8,20,0,40,4,6,21,2,19,10,0,27,61.0,35.0
1125,1125,7,166,32,278,15,21,4,15,6,23,0,36,0,5,11,10,10,5,0,15,55.0,25.14
1126,1126,7,190,34,317,17,31,10,8,9,19,0,50,0,5,13,1,21,6,0,21,77.0,30.14
1127,1127,13,196,3,252,13,15,11,15,11,20,5,38,1,1,24,6,55,3,0,33,25.0,14.76
1128,1128,7,199,32,318,20,27,17,11,11,22,0,33,1,4,12,16,25,7,0,18,47.0,32.0
1129,1129,15,178,14,257,14,19,10,7,4,16,0,24,3,6,26,19,32,5,0,25,29.0,13.12
1130,1130,10,191,35,322,18,19,7,12,10,12,0,35,2,5,28,14,27,5,0,24,60.0,21.8
1131,1131,9,165,15,241,13,25,9,9,12,21,0,40,0,1,14,1,23,5,0,15,34.0,20.89
1132,1132,11,183,21,282,20,23,10,12,3,28,0,45,7,1,17,5,38,2,0,10,55.0,20.09
1133,1133,13,192,9,256,9,26,17,9,11,27,0,37,2,2,16,5,22,4,0,27,30.0,16.46
1134,1134,10,202,29,329,24,30,10,9,4,29,0,52,2,2,15,1,17,4,0,20,34.0,21.9
1135,1135,6,167,25,276,11,24,6,2,8,22,0,35,0,5,15,14,27,0,0,25,51.0,32.33
1136,1136,7,194,11,271,11,28,20,2,7,32,0,48,4,1,15,0,23,4,0,22,57.0,31.0
1137,1137,15,177,15,247,18,17,20,7,4,18,0,30,2,10,17,10,50,4,0,20,41.0,13.35
1138,1138,7,166,14,244,21,27,7,8,7,19,0,36,3,1,21,0,16,0,0,16,35.0,26.0
1139,1139,5,145,11,212,18,18,8,5,11,12,0,36,1,2,17,0,21,3,0,14,46.0,33.2
1140,1140,5,197,14,292,13,27,6,9,7,25,0,40,3,3,15,15,29,6,0,28,82.0,45.2
1141,1141,8,168,10,233,18,17,11,13,10,22,0,23,1,5,14,10,27,2,0,22,46.0,24.38
1142,1142,9,201,20,298,18,26,12,9,5,19,0,34,2,3,24,12,33,7,0,30,46.0,26.0
1143,1143,7,192,18,278,9,28,9,12,13,24,0,50,22,2,7,7,22,2,0,7,58.0,30.57
1144,1144,12,180,9,235,8,23,7,14,8,21,0,42,1,4,22,0,46,4,0,26,52.0,17.38
1145,1145,17,202,20,293,10,16,15,24,3,20,1,35,1,4,39,0,31,9,0,25,28.0,13.71
1146,1146,15,157,9,211,10,24,6,1,2,23,0,37,1,3,18,9,31,1,0,22,41.0,11.06
1147,1147,9,165,21,232,6,24,6,10,7,15,0,35,0,6,28,4,25,4,0,20,44.0,21.11
1148,1148,9,197,10,262,18,23,13,9,13,16,1,35,2,4,27,5,45,3,0,28,56.0,24.2
1149,1149,9,198,9,258,23,24,9,14,12,27,0,34,1,3,23,0,22,6,0,22,34.0,24.44
1150,1150,10,153,10,200,10,21,7,12,0,16,0,26,0,6,25,3,16,6,0,21,28.0,16.9
1151,1151,10,202,8,263,17,19,12,17,9,16,1,27,2,10,30,6,36,8,0,28,51.0,23.8
1152,1152,10,200,14,286,4,19,21,13,7,27,0,24,1,4,18,18,35,10,0,34,32.0,18.08
1153,1153,10,186,18,260,12,16,17,8,12,12,0,32,1,8,26,5,29,3,0,34,38.0,19.55
1154,1154,15,205,15,273,16,25,7,11,7,17,0,38,2,8,40,4,39,2,0,28,39.0,16.27
1155,1155,6,179,15,262,18,14,9,11,12,15,2,27,3,5,24,0,31,4,0,35,52.0,35.0
1156,1156,9,177,7,227,12,16,14,9,13,24,0,33,0,3,15,0,35,7,0,31,32.0,23.44
1157,1157,5,159,15,231,17,18,12,6,10,17,0,31,0,1,18,9,27,3,0,17,45.0,37.4
1158,1158,6,155,31,263,15,22,5,9,13,13,0,40,0,6,12,1,30,5,0,14,57.0,30.83
1159,1159,9,177,17,263,12,28,5,6,11,16,0,42,8,3,8,22,26,1,0,15,46.0,22.56
1160,1160,5,187,40,318,21,28,8,15,3,16,0,36,4,7,22,0,12,8,0,19,59.0,39.8
1161,1161,6,148,28,238,15,21,5,4,11,18,0,37,0,1,0,22,25,3,0,11,47.0,28.83
1162,1162,6,163,8,216,12,20,6,6,14,28,0,30,1,0,23,3,24,2,0,18,55.0,31.17
1163,1163,8,159,37,273,14,20,12,10,5,20,0,29,0,5,22,1,25,3,0,18,51.0,23.0
1164,1164,11,174,9,239,13,23,9,6,3,24,0,41,8,3,19,5,27,2,0,18,30.0,18.27
1165,1165,15,175,12,233,10,26,16,9,5,23,0,35,4,5,18,3,26,1,2,18,30.0,13.4
1166,1166,9,202,29,328,21,29,7,10,8,26,1,59,0,3,8,5,26,4,0,21,51.0,25.33
1167,1167,3,187,46,345,15,33,8,5,10,29,0,40,1,0,11,18,22,4,0,13,149.0,69.67
1168,1168,10,199,28,304,19,29,10,17,10,28,0,37,2,4,15,6,21,6,0,16,39.0,22.0
1169,1169,11,179,10,255,15,17,14,14,14,23,1,48,0,1,11,1,29,1,0,19,62.0,18.91
1170,1170,13,192,19,294,18,34,9,11,7,24,0,54,0,0,8,2,21,3,0,22,32.0,16.38
1171,1171,6,172,8,219,6,26,7,10,8,21,0,39,4,6,16,0,21,5,0,24,51.0,32.17
1172,1172,12,202,13,274,12,18,15,11,12,12,0,23,1,4,43,7,43,9,0,35,54.0,17.5
1173,1173,8,206,24,310,17,22,14,14,11,17,1,35,3,5,26,10,43,2,0,29,78.0,31.12
1174,1174,8,189,29,308,14,22,8,9,4,24,0,41,1,8,17,15,29,6,0,20,38.0,27.25
1175,1175,6,184,10,248,12,22,14,2,11,22,0,48,0,7,16,3,27,5,0,22,70.0,35.17
1176,1176,15,196,10,269,12,21,13,15,7,19,1,30,1,9,31,4,42,3,0,30,41.0,15.87
1177,1177,13,193,7,260,22,22,10,13,7,23,0,35,1,5,24,3,31,4,0,24,48.0,17.23
1178,1178,5,154,23,240,2,29,6,7,3,24,0,38,2,6,5,13,20,2,0,17,55.0,34.8
1179,1179,14,187,9,231,18,16,20,18,10,19,0,25,0,9,25,1,24,4,0,22,31.0,15.07
1180,1180,6,170,9,227,14,20,13,10,8,10,1,32,0,6,28,0,22,4,0,24,42.0,32.0
1181,1181,6,156,25,249,12,26,11,7,6,20,0,33,1,4,14,3,15,1,0,18,42.0,28.5
1182,1182,5,149,19,232,13,22,12,2,2,29,0,35,1,2,5,6,25,2,0,18,71.0,34.8
1183,1183,9,189,19,283,19,21,17,15,7,18,0,28,2,5,24,4,31,8,0,20,54.0,24.44
1184,1184,8,194,19,296,15,28,8,7,9,25,0,41,5,3,19,13,35,1,0,20,62.0,28.62
1185,1185,7,173,21,255,16,22,19,12,14,11,0,30,0,2,23,0,21,8,0,16,40.0,27.71
1186,1186,7,157,20,235,17,23,8,5,5,13,0,30,1,2,23,4,19,5,0,21,36.0,25.14
1187,1187,8,155,14,242,14,23,12,12,7,17,0,40,0,1,5,6,20,2,0,16,39.0,21.88
1188,1188,9,193,16,269,20,28,3,6,13,31,0,41,0,3,15,9,22,2,0,22,34.0,23.89
1189,1189,6,173,21,250,15,21,6,12,6,27,0,35,3,3,16,7,24,6,0,16,57.0,32.83
1190,1190,6,173,31,283,9,32,7,7,10,13,0,43,0,1,18,7,22,3,0,23,60.0,32.5
1191,1191,8,192,17,281,11,23,9,13,8,25,0,36,2,5,22,6,23,6,0,26,52.0,26.88
1192,1192,12,201,22,290,17,24,7,11,9,14,1,38,1,4,23,15,37,5,0,32,47.0,17.07
1193,1193,6,157,25,258,15,19,9,12,4,21,0,29,0,7,13,7,17,4,0,17,47.0,29.0
1194,1194,13,186,23,279,11,33,7,4,7,27,0,37,5,1,17,20,27,0,0,17,34.0,16.38
